Cretlog;1;2;3;4;5;6;7;8
2;0.323358399371084;0.558473699853969;0.344649218192508;0.181113918472953;0.27425708598003;0.400720582240696;0.182895034548224;0.869380155712517
2.1;0.351026974174439;0.596534118755191;0.36539930020714;0.18664876047721;0.296191512332502;0.412513692989443;0.193160559698657;0.880787354961365
2.2;0.378237088669457;0.632301394198805;0.384025550040296;0.191691546439983;0.31798221098411;0.42362198122201;0.202494161604168;0.891311896639608
2.3;0.406196495837671;0.665661081109042;0.403589895932971;0.196318594285827;0.340146712823635;0.43421395424183;0.21164505762777;0.900905229790393
2.4;0.434415519464105;0.695884021554248;0.423095847404118;0.200511380982081;0.364200578420971;0.44419750351863;0.221085098371145;0.909483725132135
2.5;0.461715592041043;0.723377353513747;0.443262000159201;0.204984107378975;0.387609071848702;0.453262513724939;0.229077175329484;0.9173223527578
2.6;0.487962398979605;0.748285256103257;0.462613923748169;0.209558599974984;0.410409172812444;0.461462529760208;0.237725502696016;0.924413767388001
2.7;0.513199742548668;0.770881473909708;0.482000664683063;0.214142558739627;0.432867189287329;0.468914452397384;0.245531645914766;0.930861556752826
2.8;0.540372992799905;0.791504342853974;0.50089260069618;0.218910948204058;0.456099853361162;0.476069491107252;0.252979920344175;0.936749371677881
2.9;0.566074346355042;0.810036701931147;0.519061970560433;0.223759385454744;0.478045996796035;0.482758117685348;0.260177953874912;0.942112575636728
3;0.590775018580584;0.826836170002524;0.537982789166594;0.22894642521874;0.500966732522129;0.488783548832465;0.266720922587292;0.947014101361174
3.1;0.614479686522126;0.841988682789884;0.556147832801495;0.234955189514911;0.522111213463939;0.494406865270512;0.272755184442842;0.951488629917592
3.2;0.637744340728924;0.855688239082303;0.574481569919636;0.241144890266844;0.54336427088526;0.499698344699766;0.278441368781335;0.955583230138069
3.3;0.660461078853107;0.868093622072911;0.592297713751875;0.247836876975535;0.564400445786109;0.504439172216454;0.283628854522853;0.959327862973006
3.4;0.682490023756424;0.879383967673759;0.610067224767937;0.256103319817494;0.585148324838862;0.508839525309346;0.288452757177762;0.962753643135413
3.5;0.70322987712953;0.8896664950566;0.626832509666023;0.265453084441609;0.605378926214579;0.512778076444066;0.29292231424958;0.965888534519953
3.6;0.723044263775679;0.899072957315967;0.643358136070466;0.275084049436769;0.623680622799314;0.516449329679243;0.297074834153239;0.968758615696532
3.7;0.741600076232448;0.907640803918672;0.659736650403595;0.286657065214538;0.641792874460606;0.519839401430158;0.301051335659872;0.971385894496943
3.8;0.759518405186365;0.915470064852238;0.675730395827047;0.299260657148229;0.65960744201361;0.522897950767786;0.304641316429876;0.973791038146132
3.9;0.776904046095948;0.922621933115659;0.69108765432846;0.312606204249503;0.676246567986616;0.52577486702753;0.307906335792243;0.975993482430765
4;0.793434085433994;0.929158430527654;0.705685827457405;0.327988385461585;0.692084911277767;0.528280153258867;0.31092997059714;0.978010105744695
4.1;0.808496616632139;0.935137785799133;0.72058336652339;0.344868897642641;0.707790880922968;0.530747844107262;0.313711097494571;0.979856792203579
4.2;0.822947834925852;0.940606985946235;0.734893860729431;0.363558553184384;0.722286111899989;0.532910296214523;0.316274485408129;0.981548102236292
4.3;0.836445474020051;0.945612260788642;0.748454502517638;0.382175670808695;0.736236381193862;0.534879575861387;0.318545917205855;0.983097077123887
4.4;0.848891930571904;0.950192143202017;0.761825617433585;0.401543276820382;0.749479770179014;0.53670976512796;0.320705016823361;0.984515714044934
4.5;0.860677970243196;0.954383855714634;0.774668206364516;0.423438532578612;0.761938487208526;0.538428692533656;0.322762436921561;0.985815108809074
4.6;0.87181971998557;0.958221025315411;0.786735447661174;0.446747733900504;0.77347981749116;0.540023685511343;0.324528430870389;0.987005277810963
4.7;0.88208158495722;0.961734143937489;0.798201524515454;0.47025759426271;0.784405064348545;0.541419861680801;0.32617098687501;0.988095434087389
4.8;0.891661740802326;0.964950547073032;0.809458244758229;0.49411405295408;0.794761055185242;0.542736356262243;0.327703229096755;0.989094031264236
4.9;0.900404541465577;0.96789568694598;0.820266207455145;0.519514571566358;0.804614472888585;0.543919767858304;0.32905203772184;0.990008752063125
5;0.908456171178968;0.970592585485011;0.830523638932557;0.545216858110695;0.81399948272539;0.545028497003271;0.330295961162908;0.990846683998398
5.1;0.915894730310863;0.973062344068132;0.840588752286198;0.570443466982876;0.822580807927205;0.546014469702946;0.331454907355129;0.991614269216501
5.2;0.922819524616123;0.975324186744937;0.849547682682397;0.596864612572256;0.830969740857362;0.546929543684167;0.332506344114551;0.992317423528913
5.3;0.929491134916937;0.977395650727916;0.858513805298082;0.622033662712995;0.838762322788217;0.547760709856339;0.33349332704535;0.992961574955314
5.4;0.935206651676542;0.97929287444304;0.866898560133341;0.647375718242659;0.846844527863065;0.548520124198422;0.334371455046299;0.993551678477794
5.5;0.940575351188088;0.9810306183397;0.87510841558381;0.671194151153629;0.854206827457063;0.549259415216785;0.335177628942766;0.994092273363145
5.6;0.945610031143042;0.982622267979898;0.882603503329456;0.695740547912954;0.861412086749372;0.549923506925093;0.335940626524425;0.994587520463534
5.7;0.950159597791119;0.984080177290203;0.890048287294356;0.718397664508869;0.867997323413571;0.550517799790667;0.336620226406408;0.995041227168646
5.8;0.954364261169578;0.985415618633378;0.896498984835078;0.739826551401418;0.87491104886268;0.551053716547597;0.337240920513916;0.99545688236786
5.9;0.958275142326929;0.986638899511934;0.903075744387648;0.760207085837187;0.881422605113484;0.551548238244868;0.337809959426299;0.995837680337119
6;0.961799220460188;0.987759468162428;0.908928935845289;0.779870778856702;0.887714833126951;0.552007327534918;0.338330253977441;0.996186546756605
6.1;0.964941811862291;0.988785964061182;0.914748304251903;0.79813185792713;0.893748890843186;0.552420983263738;0.338807044864325;0.996506161311149
6.2;0.967912168049533;0.989726296992784;0.920149952995365;0.815244702316309;0.900060598327182;0.552803455486373;0.339244235031913;0.996798978768308
6.3;0.970611383380161;0.990587717776962;0.925089700980296;0.831007285201034;0.905896039900509;0.553150165228743;0.33964441475473;0.997067247095474
6.4;0.973092365873784;0.991376857619218;0.929796844140197;0.845689592891907;0.911949627191674;0.553469588121311;0.340017235766439;0.997313026113525
6.50000000000001;0.975359741062957;0.992099787831349;0.934233209552122;0.859154384716153;0.917956746888633;0.553761841314223;0.340353412094668;0.997538201888171
6.6;0.977413664390923;0.992762073296392;0.938209500657796;0.871309923881405;0.922945003169435;0.554029120755281;0.340661213224045;0.997744502594315
6.7;0.979355690146715;0.993368806611423;0.942165955844715;0.882499786792494;0.928189038192079;0.554274632697962;0.340946414017115;0.997933511133594
6.80000000000001;0.981090691822956;0.993924652530227;0.945783943354623;0.892811095389382;0.9330669540939;0.554499105372347;0.341204867047535;0.998106677540213
6.90000000000001;0.982685224476202;0.994433883844577;0.949478023912387;0.902208772131972;0.938054768540152;0.554704885862204;0.341443517076593;0.998265330256209
7.00000000000001;0.984138967221454;0.994900413254157;0.952581274344487;0.91066631416743;0.942596951553895;0.554893161626113;0.34166052833215;0.998410686158684
